ticker,price_date,close,source,daily_return
USO,2026-03-10,105.86,yfinance,0.01466501
USO,2026-03-11,108.05,yfinance,0.0206877
USO,2026-03-12,118.39,yfinance,0.09569644
USO,2026-03-13,119.89,yfinance,0.01266999
USO,2026-03-16,115.03,yfinance,-0.04053716
USO,2026-03-17,118.84,yfinance,0.03312179
USO,2026-03-18,121.67,yfinance,0.02381353
USO,2026-03-19,117.36,yfinance,-0.03542369
USO,2026-03-20,121.43,yfinance,0.03467962
USO,2026-03-23,110.56,yfinance,-0.08951659
USO,2026-03-24,114.54,yfinance,0.03599855
USO,2026-03-25,113.39,yfinance,-0.01004016
USO,2026-03-26,117.26,yfinance,0.03412999
USO,2026-03-27,124.2,yfinance,0.05918472
USO,2026-03-30,129.83,yfinance,0.04533011
USO,2026-03-31,127.25,yfinance,-0.01987214
USO,2026-04-01,124.09,yfinance,-0.02483301
USO,2026-04-02,137.92,yfinance,0.11145137
USO,2026-04-06,138.94,yfinance,0.00739559
USO,2026-04-07,138.08,yfinance,-0.00618972
USO,2026-04-08,124.58,yfinance,-0.09776941
USO,2026-04-09,126.96,yfinance,0.01910419
USO,2026-04-10,124.82,yfinance,-0.0168557
USO,2026-04-13,128.47,yfinance,0.02924211
USO,2026-04-14,123.85,yfinance,-0.0359617
USO,2026-04-15,122.59,yfinance,-0.0101736
USO,2026-04-16,125.84,yfinance,0.02651113
USO,2026-04-17,116.04,yfinance,-0.07787667
USO,2026-04-20,121.32,yfinance,0.04550155
USO,2026-04-21,128.25,yfinance,0.05712166
USO,2026-04-22,129.4,yfinance,0.00896686
USO,2026-04-23,134.72,yfinance,0.04111283
USO,2026-04-24,132.4,yfinance,-0.0172209
USO,2026-04-27,134.72,yfinance,0.01752266
USO,2026-04-28,139.6,yfinance,0.03622328
USO,2026-04-29,150.63,yfinance,0.07901146
USO,2026-04-30,147.09,yfinance,-0.02350129
USO,2026-05-01,142.8,yfinance,-0.02916582
USO,2026-05-04,147.61,yfinance,0.03368347
USO,2026-05-05,144.17,yfinance,-0.02330465
USO,2026-05-06,133.95,yfinance,-0.07088853
USO,2026-05-07,134.97,yfinance,0.00761478
USO,2026-05-08,133.59,yfinance,-0.01022449
USO,2026-05-11,138.66,yfinance,0.03795194
USO,2026-05-12,144.3,yfinance,0.04067503
USO,2026-05-13,142.04,yfinance,-0.01566182
USO,2026-05-14,143.0,yfinance,0.00675866
USO,2026-05-15,148.23,yfinance,0.03657343
USO,2026-05-18,149.29,yfinance,0.00715105
USO,2026-05-19,152.96,yfinance,0.02458303
USO,2026-05-20,144.27,yfinance,-0.05681224
USO,2026-05-21,142.54,yfinance,-0.01199141
USO,2026-05-22,140.92,yfinance,-0.01136523
USO,2026-05-26,137.0,yfinance,-0.0278172
USO,2026-05-27,131.03,yfinance,-0.04357664
USO,2026-05-28,130.78,yfinance,-0.00190796
USO,2026-05-29,129.09,yfinance,-0.01292247
USO,2026-06-01,135.5,yfinance,0.04965528
USO,2026-06-02,137.27,yfinance,0.01306273
USO,2026-06-03,140.86,yfinance,0.02615284
USO,2026-06-04,136.74,yfinance,-0.0292489
USO,2026-06-05,133.02,yfinance,-0.02720491
USO,2026-06-08,135.15,yfinance,0.01601263
USO,2026-06-09,131.3,yfinance,-0.02848687
USO,2026-06-10,134.3,yfinance,0.02284844
USO,2026-06-11,128.83,yfinance,-0.04072971
USO,2026-06-12,125.43,yfinance,-0.02639137
USO,2026-06-15,121.21,yfinance,-0.03364426
USO,2026-06-16,115.47,yfinance,-0.04735583
USO,2026-06-17,114.23,yfinance,-0.01073872
